Binary source ID,True distance [pc],True RA [deg],True Dec [deg],Primary stellar mass [M_\odot],Secondary stellar mass [M_\odot],Apparent stellar mass [M_\odot],Primary G-band mag,Secondary G-band mag,Apparent G-band mag,True period [days],True inclination [deg],True eccentricity,True omega [deg],True Omega [deg],True T_peri [days],Best-fit planet mass [M_J],Best-fit period [days],Best-fit inclination [deg],Best-fit eccentricity,Best-fit omega [deg],Best-fit Omega [deg],Best-fit T_peri [days],MCMC distance 16th [pc],MCMC distance 50th [pc],MCMC distance 84th [pc],MCMC period 16th [days],MCMC period 50th [days],MCMC period 84th [days],MCMC planet mass 16th [M_J],MCMC planet mass 50th [M_J],MCMC planet mass 84th [M_J],MCMC eccentricity 16th,MCMC eccentricity 50th,MCMC eccentricity 84th,MCMC inclination 16th [deg],MCMC inclination 50th [deg],MCMC inclination 84th [deg]
326,139.3632,160.44004300251768,-47.50644899561252,0.37249,0.36771,0.51036,15.42541,15.4648,14.69235,1317.36719,101.21254,0.58418,70.1348,252.30808,30.11566,3.39614,1300.32509,106.16107,0.38312,228.69709,66.28511,1296.22758,138.78402,138.96717,139.14338,1242.64487,1290.32006,1330.31767,3.07479,4.04736,14.20294,0.22696,0.74723,0.99345,96.90552,105.70696,115.92112
327,168.18983,63.42235169236862,-33.03125910407871,0.22903,0.2104,0.26018,18.4792,18.69566,17.82947,2522.56668,153.58641,0.74161,56.44119,327.04107,146.42482,11.00037,2639.51812,118.85815,0.79881,241.90914,130.34121,320.93064,166.05583,167.26973,168.41235,2554.88852,2744.00491,3166.46129,10.28716,27.535,109.94074,0.79775,0.97526,0.99799,93.55269,101.85762,116.94349
328,245.23784,30.07640611826955,47.49140208914907,0.51674,0.50911,0.63969,15.64876,15.71483,14.92871,3126.46502,65.03777,0.64717,31.49796,138.06439,457.77928,9.62035,3317.08634,64.2337,0.72809,26.84715,137.92655,434.12371,245.36857,246.1913,246.96887,3226.27901,3438.22904,3743.10831,9.29115,11.50097,34.93081,0.70156,0.90652,0.99427,56.28895,65.96716,76.32191
329,137.35505,136.15839551227717,54.237261395211824,0.37093,0.36061,0.5009,15.36199,15.44422,14.64975,3328.76629,120.0281,0.47949,148.69606,162.38112,333.35131,7.41006,3352.98486,116.39596,0.46495,136.26136,162.90663,225.09082,137.28407,137.49796,137.71284,3274.72641,3378.21489,3514.76437,7.05656,7.45028,7.89589,0.4091,0.48202,0.55954,113.53029,116.17691,119.09204
330,23.82569,158.8527104715713,25.22685776096102,0.13601,0.13492,0.20764,14.66993,14.70105,13.9328,971.21324,146.81277,0.74348,355.35204,100.15094,39.52588,1.6007,967.51497,135.73218,0.77448,3.00684,108.80881,43.66852,23.82478,23.83081,23.83657,964.59086,967.42514,970.23798,1.5495,1.64066,1.75897,0.73671,0.79936,0.865,131.38438,136.89518,144.79145
331,109.11468,281.7274716949783,-57.237634835303844,0.41101,0.40324,0.53894,14.78533,14.85068,14.06494,2622.21879,120.55217,0.21821,321.77291,293.75766,186.26224,7.2428,2614.7094,119.52674,0.23932,141.04728,113.29667,191.18174,109.00888,109.11187,109.21521,2594.24841,2615.0593,2636.78462,7.02065,7.24143,7.46285,0.19108,0.23809,0.28637,117.62463,119.49606,121.38389
332,53.93551,159.8135676634452,72.00548620569933,0.25233,0.23725,0.37117,14.12813,14.28513,13.45122,936.08185,40.20859,0.36578,94.1213,230.70878,95.06653,9.25833,936.05672,40.60402,0.3628,273.88147,50.51133,93.27217,53.90125,53.91864,53.93593,935.06479,936.05072,937.04124,9.10887,9.25832,9.41405,0.34233,0.36268,0.38252,39.22917,40.64618,41.99441
333,157.01116,111.19750992348081,-12.75635612700431,0.23988,0.22413,0.35128,17.22834,17.4102,16.56289,1824.05727,58.67931,0.32764,93.06313,189.16476,82.00702,11.48379,1822.27637,62.8562,0.2873,261.97153,10.63283,44.07767,156.59724,157.26656,157.96573,1801.58671,1824.25792,1848.12374,10.78333,11.48942,12.23006,0.16022,0.27626,0.38962,59.01138,63.52266,67.62018
334,224.99216,283.15066492427053,-12.38449910517271,0.47301,0.46517,0.6037,15.82346,15.89005,15.10367,3039.46395,104.44803,0.29267,352.92231,248.97268,454.51852,7.22748,3033.32672,104.45284,0.18366,246.06345,65.82932,1052.4176,222.10398,222.86291,223.63183,2951.22437,3149.63881,3711.52953,6.25907,7.25208,8.51044,0.08657,0.28621,0.64868,98.68707,104.73569,111.44469
335,131.98183,194.9603229324294,46.39848056721325,0.17298,0.16543,0.25126,16.99613,17.12363,16.30543,348.23929,149.00433,0.0961,149.80051,19.59102,10.45225,8.46735,347.50007,124.4138,0.5345,153.022,18.94169,10.12845,131.62619,132.00499,132.36974,345.46291,347.37359,349.55093,8.26831,15.46735,74.3333,0.49506,0.94749,0.99774,97.27128,113.10155,130.75094
336,84.01108,75.99870782558966,-31.80609425501978,0.5126,0.50893,0.65409,13.07458,13.10976,12.33945,1576.81956,74.71782,0.82129,331.43204,18.3322,162.52627,5.00409,1561.35694,76.54925,0.66226,338.04412,16.94048,186.29734,83.97219,84.00958,84.04824,1552.90743,1561.49101,1570.17598,4.79557,5.08764,5.59528,0.59599,0.68622,0.80256,73.283,76.20276,78.82333
337,42.3948,26.16097086973994,29.29828380546127,0.35121,0.34022,0.47818,13.11174,13.19455,12.39978,952.52683,165.24629,0.3675,354.03023,351.86205,43.19335,6.89369,953.33618,152.99885,0.31201,8.74516,14.22908,28.32763,42.35617,42.37108,42.38613,951.68677,953.29253,954.90479,6.78317,6.9104,7.04038,0.28111,0.31165,0.34221,149.33525,152.47204,156.04642
338,228.84915,185.15781210967006,44.57748670529608,0.236,0.2048,0.40663,17.44628,17.71513,16.81983,1719.11268,41.26282,0.24209,334.29916,293.46073,96.94743,12.50028,1701.55671,34.74237,0.45107,121.75015,132.66425,53.54676,229.09937,230.64222,232.22023,1671.76974,1705.55709,1740.43501,11.25457,12.84541,15.80429,0.19971,0.42866,0.69995,29.88595,41.49092,52.75445
339,141.85717,129.14169370518178,-38.550662325733406,0.33041,0.31308,0.4514,15.54142,15.66052,14.84676,2305.23736,93.68066,0.16217,187.64708,191.63279,48.92501,7.52472,2242.87683,96.0073,0.31506,6.08425,11.7768,24.85276,141.34922,141.54103,141.73836,2215.09947,2240.91352,2267.9065,7.19363,7.55457,7.92691,0.20553,0.29799,0.39228,93.64507,95.94338,98.32795
340,14.52064,169.61639690028943,-30.872566336726134,0.13984,0.13272,0.13667,14.0856,14.3019,13.4358,670.50968,125.62329,0.85916,319.89114,80.63104,25.4031,8.05096,669.62516,112.47338,0.53909,327.74467,92.10433,16.30757,14.50605,14.50769,14.50938,669.44834,669.63184,669.81,8.01955,8.05223,8.08502,0.5323,0.53918,0.54606,112.22627,112.46658,112.71014
341,151.91506,296.0729306215845,-3.8313106901269536,0.59338,0.59027,0.73655,13.45879,13.49144,12.72241,2388.61737,101.71023,0.77117,297.32813,347.70113,290.79976,5.76205,2395.03152,100.85936,0.84445,112.84987,152.71096,357.21506,152.10566,152.30598,152.50311,2350.12063,2432.10704,2525.73251,5.05166,9.52737,25.04979,0.78542,0.94943,0.99323,91.82286,95.58148,102.36375
342,176.96731,291.4644278350658,-40.88948021588442,0.51522,0.50752,0.64673,14.79699,14.86671,14.07872,1570.56171,97.4262,0.14974,17.43165,172.22433,25.83587,10.20399,1564.92763,100.23818,0.16638,48.3325,171.27606,151.51567,176.67759,176.96262,177.24489,1549.76023,1564.06881,1578.15741,9.70977,10.20489,10.70635,0.06623,0.14994,0.23764,96.41776,100.06011,103.85506
343,177.52092,322.4729820126003,37.40886734570312,0.46679,0.45611,0.55154,15.69382,15.78312,14.98498,1641.98793,155.32815,0.65524,272.23311,315.44262,24.08933,9.82667,1631.54398,150.2217,0.60443,91.71039,141.18698,2.83866,177.19305,177.52892,177.86489,1621.11617,1632.86366,1644.93185,9.12022,9.9759,11.11897,0.52222,0.60578,0.69017,140.01415,147.21636,156.11501
344,89.09727,230.7025317419795,33.24936396100207,0.21276,0.20029,0.31228,16.59127,16.73523,15.90829,3090.10115,34.4815,0.88731,340.33433,195.68729,259.69237,7.06315,3002.71507,52.87101,0.75069,172.83413,3.48934,244.72999,89.18034,89.30251,89.43056,2946.42376,3011.85384,3088.10706,6.8038,7.16625,7.64396,0.70198,0.77805,0.85921,43.442,51.22206,56.22423
345,111.6038,154.35794708168737,-30.184587525593123,0.18212,0.169,0.27068,16.28526,16.49437,15.63221,4651.74826,103.52176,0.70078,2.861,293.66362,716.98526,9.19376,5012.59994,103.31631,0.55684,183.91774,113.13051,706.47234,111.0835,111.30142,111.51979,4893.68769,5716.73031,7112.31159,8.77121,9.08405,9.4077,0.53058,0.64662,0.76656,102.39322,104.32965,106.81005
346,107.66696,341.83843291441167,-11.335185613758155,0.1798,0.17421,0.27272,16.45033,16.54562,15.74436,2444.30988,144.3546,0.58305,172.69889,315.10562,143.44529,5.39222,2418.69695,139.73312,0.61789,14.4501,143.03402,253.1129,107.56823,107.8217,108.07488,2368.72511,2413.83431,2462.66766,5.16593,6.03364,9.79414,0.55848,0.72337,0.9291,123.01841,135.21684,146.96193
347,130.36144,85.98535043469904,-26.56785182860728,0.24238,0.234,0.34955,16.59432,16.69184,15.88941,2178.97068,93.53746,0.0627,213.59911,63.53946,137.9796,5.58383,2204.29881,95.54624,0.17121,183.78942,60.06085,2179.18578,129.94641,130.19663,130.46067,2179.74736,2214.80585,2251.90519,5.21278,5.5628,5.91922,0.05538,0.1465,0.25241,91.89255,95.66337,99.47047
348,388.38225,301.15775382691544,-15.250993311769975,0.89333,0.8889,0.97561,13.13151,13.16787,12.39696,2112.4665,121.68706,0.45236,99.0189,337.69055,116.11697,9.53393,2145.37962,117.77488,0.24563,347.92488,173.38605,402.97285,385.83896,387.0826,388.31806,2068.21494,2134.45146,2196.25021,8.98446,9.86023,10.79355,0.07863,0.21717,0.39241,107.29702,116.4808,126.74386
349,78.19243,196.39880005521795,18.26325147699235,0.19495,0.18378,0.28769,16.03345,16.19994,15.36093,359.84235,159.84171,0.80025,167.52784,182.23976,15.14783,8.75014,359.83234,153.65963,0.8666,357.03398,4.88656,19.64643,77.88943,78.17364,78.44102,358.81806,359.96634,360.97608,9.27077,17.288,93.88076,0.82265,0.97274,0.99901,96.48894,119.54945,139.84835
350,165.77044,147.03746344688193,-26.638290922595022,0.40098,0.38303,0.52548,15.55674,15.69401,14.87063,4034.08822,125.88825,0.56923,252.74693,237.68359,638.0022,12.98251,4005.85224,126.25963,0.51739,76.37697,55.2037,700.88106,165.62368,165.93701,166.25587,3843.64469,4110.46039,4515.08698,12.7168,13.08363,13.47565,0.48511,0.53339,0.58594,123.24534,125.71955,128.28479
351,187.42522,356.61948660682486,22.095397508250407,0.60787,0.60405,0.71974,14.07826,14.11881,13.34577,707.73777,79.39896,0.26369,311.54232,136.78918,28.23253,9.52308,701.97334,94.18214,0.62842,300.74548,136.41071,19.1332,187.45657,187.74869,188.04424,695.54034,702.00431,708.8992,7.52328,11.12285,29.21648,0.33449,0.76291,0.97384,87.44513,92.98369,99.94354
352,369.13907,350.433900729854,-73.24108366363124,0.92394,0.9168,0.90963,12.75494,12.80257,12.02592,1406.29349,57.33713,0.50595,85.65872,129.46203,67.66938,9.9758,1391.19357,63.6305,0.13317,354.50091,128.48689,1095.17118,368.47996,369.16079,369.85945,1369.30958,1392.35231,1415.80616,9.18825,10.21543,11.26444,0.05477,0.17155,0.34571,57.57603,64.29441,70.39957
353,409.50256,163.76075371503404,-30.90416427150902,0.84904,0.84493,0.94951,13.54378,13.58127,12.80979,736.34748,108.60601,0.33858,214.4913,356.20549,78.17064,10.38195,729.25507,115.91433,0.55766,7.64815,10.39124,329.9867,408.59041,409.78358,411.02782,719.10249,728.45504,741.31521,11.85063,32.37951,184.89119,0.69123,0.98699,0.99958,92.39913,102.1004,120.18652
354,129.4862,114.02741376125594,-42.78600244599503,0.52093,0.513,0.65102,14.02726,14.10017,13.31053,183.62087,144.35897,0.08561,183.93445,340.00405,2.57222,12.46536,183.08835,119.98044,0.26185,140.21368,159.99939,70.97814,129.5365,129.63575,129.7367,182.69142,183.05401,183.41656,11.50146,12.78962,14.16268,0.09557,0.257,0.45266,111.70475,118.65674,126.9419
355,455.23187,347.50374884877976,-48.39976574771618,0.91434,0.9078,0.93237,13.92204,13.96762,13.19202,1681.72725,47.21686,0.23305,18.90469,204.21865,121.7844,12.29261,1717.55939,53.45554,0.27768,209.8865,26.14585,190.92487,452.40902,453.78776,455.29131,1688.40227,1717.5145,1747.11133,11.29759,12.56561,14.0164,0.08532,0.24196,0.46072,46.20563,54.91619,62.12173
356,255.02432,283.379389598629,-26.61384752042902,0.35987,0.33941,0.48847,16.82258,16.98231,16.14693,2300.10731,32.00722,0.92235,354.15131,21.69644,294.4956,11.09385,2468.50836,51.8198,0.64113,187.78247,174.98939,285.8555,252.44837,254.15803,255.86145,2385.86716,2475.03917,2583.68729,12.5931,29.71028,115.03363,0.76725,0.97962,0.9984,50.03205,70.06504,83.58072
357,138.30521,224.7367140512873,-60.91537806347777,0.27029,0.2639,0.38183,16.73892,16.80111,16.01699,1778.83174,90.15429,0.76274,2.07102,94.95752,28.32546,3.59598,1936.37091,94.8625,0.36606,298.14442,84.91117,1552.84597,138.24316,138.60874,138.9725,1844.61536,1922.07135,1998.26545,3.53082,4.71617,12.79701,0.35637,0.85601,0.99451,88.18034,94.93729,104.92442
358,280.59738,36.053192473538914,39.95651560864875,1.64511,1.63784,1.80479,9.37955,9.40248,8.63838,2924.15445,37.50096,0.23939,148.73249,135.60973,66.84641,10.42657,2847.17615,49.87848,0.20973,204.42878,1.864,2289.00104,280.43565,281.00438,281.60467,2782.58868,2861.54146,2946.0307,9.78158,10.58777,11.41377,0.07848,0.19606,0.32661,42.86458,51.19938,58.09047
359,84.98145,32.61364822584903,-37.543563501363494,0.27354,0.25786,0.3053,16.37857,16.5343,15.70107,126.61859,113.4388,0.14435,97.15221,45.07209,17.82689,9.10405,126.53467,118.20324,0.32332,92.37632,55.56596,12.01741,85.15981,85.27412,85.38851,126.23601,126.54582,126.82459,8.63081,10.60974,20.2627,0.21378,0.53704,0.9074,101.79508,112.84893,124.88718
360,220.47467,99.16278111479825,6.294013014109371,0.65015,0.64575,0.74381,14.17107,14.21644,13.44094,4088.58161,33.73501,0.89024,208.50264,152.06013,267.75465,8.57095,4188.33779,53.74503,0.85459,201.41009,162.25726,274.90104,220.15105,220.57231,220.98547,3976.1738,4579.55052,5722.08633,8.64474,16.19297,49.84886,0.89247,0.98355,0.99829,49.22667,65.43726,81.10265
361,62.88751,57.289824398865164,-3.1101403356148425,0.21672,0.21415,0.32135,15.82844,15.85815,15.09062,946.0893,42.00649,0.82624,165.88909,169.60797,6.5733,5.48322,938.69086,70.19288,0.98456,267.69352,88.39144,34.52518,62.77903,62.83685,62.89691,930.7772,937.92962,947.52585,2.43386,15.79623,126.45882,0.91858,0.99829,0.99996,57.15344,83.68326,89.05715
362,43.92991,267.3701469857672,-19.060710041211767,0.23057,0.22836,0.33788,14.54413,14.56917,13.804,470.9126,122.49422,0.35682,262.51955,95.54928,57.90834,1.46252,466.60502,118.89913,0.17899,284.50997,106.25128,73.33595,43.90263,43.92011,43.93731,462.96867,466.98593,471.18072,1.32693,1.55955,1.89222,0.08907,0.27806,0.62565,109.35462,117.29609,126.85045
363,335.08654,111.46386166632048,-40.88792109030705,0.94665,0.94291,1.02237,11.79733,11.84171,11.06672,4074.43417,123.90748,0.82724,159.84178,132.14491,339.59456,12.57759,3748.63433,115.48788,0.7478,181.86287,142.88327,376.87281,333.86774,334.47424,335.11158,3671.78028,4059.3269,4668.32943,12.22864,15.07221,47.09558,0.78091,0.95457,0.99703,105.26299,117.84291,132.79192
364,191.16059,288.40077197334335,33.97385412412501,0.54175,0.53312,0.67325,14.61453,14.69578,13.90182,4906.8987,47.13426,0.44319,268.56937,341.44587,200.71292,12.55295,4859.27359,47.70903,0.42981,86.29265,154.01532,101.72255,190.80987,191.04118,191.27632,4642.5069,5165.06379,6054.57646,12.23356,12.89006,13.69434,0.39124,0.46409,0.54745,45.71284,49.71539,53.71825
365,273.04077,18.94185025434619,51.71942820541838,0.61706,0.61461,0.80565,14.02794,14.05737,13.28998,1513.96027,122.31494,0.66266,163.52207,226.57747,65.98836,6.00199,1481.72981,112.44853,0.18373,314.34625,49.80149,1470.39903,271.33081,271.8568,272.36461,1449.3266,1481.36538,1516.01808,5.44926,6.16231,6.90908,0.06139,0.1925,0.40717,105.2135,111.50557,118.68213
366,255.44821,97.99793853904819,-18.65512199314583,0.3057,0.29059,0.43033,17.03549,17.15336,16.34025,1735.95065,73.36031,0.3872,14.74368,285.06227,164.66258,8.57443,1860.87358,47.43963,0.59125,330.87924,120.60247,978.98389,257.4501,259.06754,260.74677,1759.98005,1846.27848,1918.22931,7.81493,10.36512,39.23067,0.21855,0.74318,0.99086,46.89597,61.46245,77.38082
367,118.74066,202.87170516686894,23.7722714258523,0.2451,0.23471,0.35052,16.48167,16.60018,15.78673,477.88344,42.96674,0.33972,283.7933,24.08773,20.27753,6.99265,475.98787,29.98325,0.57387,269.57084,56.36537,44.93423,118.37477,118.6673,118.95255,471.98156,475.71568,479.24909,6.61888,8.65505,21.49388,0.25916,0.70444,0.96458,36.2981,51.73737,71.27515
368,157.272,226.70544912427482,26.954507472285353,0.28938,0.28325,0.4175,16.43497,16.49564,15.71231,3922.8259,93.86773,0.37406,294.30398,345.74466,374.99918,5.46135,3042.77461,100.3878,0.78152,140.2402,165.33138,515.93153,156.98327,157.39387,157.80962,2868.23453,3164.01189,4103.61333,4.7725,8.63234,36.4062,0.71707,0.9643,0.99864,91.31063,96.07477,103.9548
369,336.8062,13.262887667448956,-4.644365995419301,1.1166,1.11466,1.19979,11.03438,11.05222,10.29069,2476.33834,53.0329,0.59634,16.00753,109.56262,306.03872,8.26054,2410.07877,44.53051,0.52074,35.08764,69.77899,191.96822,337.35652,338.2955,339.2509,2322.14439,2413.50324,2520.89637,8.66406,18.90971,82.5262,0.54075,0.94214,0.99709,48.69196,67.79053,84.27293
370,176.95578,33.03624105999824,4.635527150823817,0.26026,0.24713,0.36262,17.22133,17.35401,16.53307,1773.03848,44.97055,0.28634,0.30512,212.2498,19.08305,7.90565,1773.36071,51.99252,0.27187,223.78114,10.15819,122.70824,176.06763,177.09951,178.09515,1730.74428,1782.84078,1837.45627,7.42045,8.66684,10.67497,0.08959,0.31328,0.73085,41.45746,54.82956,66.80554
371,92.6108,357.8733428397956,48.74901559890126,0.39633,0.38123,0.53847,14.22042,14.33742,13.52477,1901.1928,41.08088,0.58771,253.17084,98.60555,273.42999,11.30359,1898.64372,39.25726,0.5911,251.68321,100.75433,277.8096,92.56836,92.62792,92.68759,1895.06448,1898.59112,1902.13208,11.07952,11.3039,11.54072,0.57178,0.59061,0.6097,37.51615,39.30995,40.97447
372,271.02831,309.34675817952234,-72.78485368816543,0.2598,0.2384,0.37128,17.66577,17.88479,17.01719,1561.48956,150.20272,0.51274,62.8331,251.76031,114.31795,11.93546,1586.43703,139.96727,0.16865,267.95189,63.80251,270.94583,271.86694,273.97721,276.02309,1531.43348,1569.82606,1610.3102,11.6969,13.6557,18.39462,0.11901,0.34886,0.78602,118.1395,130.41455,143.94622
373,342.76644,271.069364358404,-53.63974185995071,0.96125,0.95426,0.9965,12.60928,12.65946,11.88151,1097.74659,87.93318,0.58749,305.29001,45.96226,11.00445,11.83805,1092.70452,93.77368,0.2926,297.37965,48.27841,1.53589,342.25645,343.0883,343.93575,1062.38578,1084.72338,1105.42854,11.20321,14.75766,58.70381,0.20366,0.80414,0.9984,85.73851,92.55575,100.61114
374,97.61344,136.8881396794042,-30.156151425351496,0.42736,0.41587,0.57033,14.06433,14.16097,13.359,1230.62699,155.92768,0.7953,158.07169,228.1124,4.31933,10.67023,1226.3426,148.81891,0.72817,347.43624,56.9274,8.72019,97.40706,97.4714,97.5364,1224.13996,1226.42652,1228.61943,10.38909,10.69947,11.06575,0.69536,0.72999,0.76684,145.12237,148.81518,153.35605
375,211.42683,82.07855896417705,-37.64358411727589,0.39471,0.38873,0.49089,16.58632,16.65738,15.8687,1663.68176,151.42214,0.10812,308.86347,354.86473,198.37774,8.73904,1677.48643,143.43954,0.18147,111.02205,48.51387,702.42809,210.43632,211.08977,211.75066,1640.4525,1673.55725,1709.82478,8.18353,9.08853,10.07989,0.04893,0.16602,0.34233,129.76067,138.59577,149.34036
376,118.63435,310.64556147281235,-9.73277526633844,0.38706,0.37483,0.51745,14.88324,14.98025,14.17808,228.27361,99.48722,0.422,333.6905,331.34589,13.88106,8.39736,228.95104,110.12788,0.17309,58.04329,154.68949,188.19088,118.20415,118.35172,118.49141,228.35884,229.35414,230.26902,8.07562,9.44125,12.52145,0.11891,0.38621,0.7706,99.75406,109.9352,121.47333
377,128.07263,244.26241536446003,35.46489914508788,0.14717,0.14479,0.222,17.73434,17.80382,17.01595,2749.58498,20.8439,0.68374,330.44297,316.62015,97.28202,6.18674,2719.70006,49.42268,0.88628,267.35399,21.8993,94.92791,128.05228,128.49191,128.91668,2615.34409,2783.75994,3047.30991,6.09097,21.76987,103.31483,0.8838,0.99086,0.99942,54.26402,79.18711,87.23619
378,108.07677,194.61560107954645,56.09782100901203,0.18859,0.17888,0.28786,16.22159,16.38671,15.54844,688.74115,45.84654,0.78333,234.10665,53.77459,42.57397,9.10095,690.21839,56.89527,0.7605,241.19247,68.53679,82.42214,107.7064,107.87417,108.03367,687.18095,691.76565,696.43685,7.99599,11.95569,34.3588,0.7164,0.90361,0.98958,48.06488,61.31736,77.35784
379,290.25038,15.868293553375342,51.46843893152424,0.44482,0.43444,0.59286,16.39549,16.48175,15.68518,2137.54252,167.42304,0.16432,41.83804,204.30563,77.16113,10.4417,2146.43344,158.5664,0.07842,77.8631,119.22634,824.24068,285.96582,287.32285,288.76024,2099.26451,2150.07031,2200.05692,10.19765,11.12191,12.1774,0.03819,0.12961,0.27207,136.21767,145.41718,155.23976
380,113.32491,27.18962729227942,60.473240506686736,0.13046,0.12455,0.19267,18.0298,18.19976,17.35888,3047.81726,133.26435,0.47576,319.03999,163.85522,390.81538,5.82992,2924.88297,134.13423,0.49137,348.57094,178.17572,503.3003,113.17715,113.66123,114.13971,2864.44923,2936.27334,3018.89933,5.42526,5.92607,6.48986,0.40645,0.51414,0.62321,128.59581,133.77135,140.30233
381,356.69247,59.29390311393362,-59.50853415697126,0.74536,0.74176,0.83106,14.34746,14.38101,13.61153,1726.26473,93.3867,0.55094,270.09187,203.19433,12.46777,7.81365,1679.13959,84.45405,0.40862,64.3422,31.848,1596.08167,356.31832,357.01153,357.71011,1639.99274,1685.26441,1734.67189,6.9114,8.22381,11.73298,0.14785,0.46495,0.89137,76.33137,84.43597,91.65212
382,114.22243,346.36928261465715,-59.664503488666625,0.13119,0.12372,0.18878,17.87838,18.09631,17.22931,342.19607,145.32184,0.69513,4.63436,102.66325,10.24465,9.62853,343.18981,123.87303,0.46364,358.31894,96.96872,337.2918,114.1562,114.61758,115.07187,340.36036,342.66881,344.79798,9.07958,11.63598,24.20454,0.29658,0.678,0.96964,105.32882,117.82336,132.24671
